,lang,name,pdf,file
502,español,Palabra de Mujer,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Palabra%20de%20Mujer-spa.pdf,pdf/vz/Palabra_de_Mujer.pdf
503,español,Paz Activa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Paz%20Activa-spa.pdf,pdf/vz/Paz_Activa.pdf
504,español,Peace Boat,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Peace%20Boat-spa.pdf,pdf/vz/Peace_Boat.pdf
505,español,PEN,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/PEN-spa.pdf,pdf/vz/PEN.pdf
506,español,Petro Bronx,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Petro%20Bronx-spa.pdf,pdf/vz/Petro_Bronx.pdf
507,español,PLANE - Federación Departamental Trabajadores Eventuales,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/PLANE-FederaciónDepartamentalTrabajadoresEventuales-spa.pdf,pdf/vz/PLANE_-_Federación_Departamental_Trabajadores_Eventuales.pdf
508,español,PP - Asamblea Popular Pueblos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/PP-AsambleaPopularPueblos-spa.pdf,pdf/vz/PP_-_Asamblea_Popular_Pueblos.pdf
509,español,Pro Eco - Fundación Pro Eco San Miguel,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Pro%20Eco-FundaciónProEcoSanMiguel-spa.pdf,pdf/vz/Pro_Eco_-_Fundación_Pro_Eco_San_Miguel.pdf
510,español,ProVene - Fundación Pro Bono Venezuela,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ProVene-FundaciónProBonoVenezuela-spa.pdf,pdf/vz/ProVene_-_Fundación_Pro_Bono_Venezuela.pdf
511,español,Radio Comunitaria,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Radio%20Comunitaria-spa.pdf,pdf/vz/Radio_Comunitaria.pdf
512,español,Radio IB - Radio Integración Boliviana,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Radio%20IB-RadioIntegraciónBoliviana-spa.pdf,pdf/vz/Radio_IB_-_Radio_Integración_Boliviana.pdf
513,español,RAJP - Red Apoyo Justicia Paz,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/RAJP-RedApoyoJusticiaPaz-spa.pdf,pdf/vz/RAJP_-_Red_Apoyo_Justicia_Paz.pdf
514,español,Red Consejos Comunales Comunidad Rodeo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Red%20Consejos%20Comunales%20Comunidad%20Rodeo-spa.pdf,pdf/vz/Red_Consejos_Comunales_Comunidad_Rodeo.pdf
515,español,RENACER - Asociación Discapacitados Renacer,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/RENACER-AsociaciónDiscapacitadosRenacer-spa.pdf,pdf/vz/RENACER_-_Asociación_Discapacitados_Renacer.pdf
516,español,ROA - Red Organizaciones Afro Venezolanas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/ROA-RedOrganizacionesAfroVenezolanas-spa.pdf,pdf/vz/ROA_-_Red_Organizaciones_Afro_Venezolanas.pdf
517,español,Rotary Club Valencia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Rotary%20Club%20Valencia-spa.pdf,pdf/vz/Rotary_Club_Valencia.pdf
518,español,RPHMM - Red Popular Humanitaria Misioneros Milagro,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/RPHMM-RedPopularHumanitariaMisionerosMilagro-spa.pdf,pdf/vz/RPHMM_-_Red_Popular_Humanitaria_Misioneros_Milagro.pdf
519,español,RRC - Red Radios Comunitarias,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/RRC-RedRadiosComunitarias-spa.pdf,pdf/vz/RRC_-_Red_Radios_Comunitarias.pdf
520,français,RSF - Rapporteurs Sans Frontières,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/RSF-RapporteursSansFrontières-fr.pdf,pdf/vz/RSF_-_Rapporteurs_Sans_Frontières.pdf
521,español,RSH - Red Social Humanitaria El Salvador,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/RSH-RedSocialHumanitariaElSalvador-spa.pdf,pdf/vz/RSH_-_Red_Social_Humanitaria_El_Salvador.pdf
522,español,Ruta Pacífica - Ruta Pacífica Mujeres,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Ruta%20Pacífica-RutaPacíficaMujeres-spa.pdf,pdf/vz/Ruta_Pacífica_-_Ruta_Pacífica_Mujeres.pdf
523,español,SAFCI - Salud Familiar Comunitaria Intercultural,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SAFCI-SaludFamiliarComunitariaIntercultural-spa.pdf,pdf/vz/SAFCI_-_Salud_Familiar_Comunitaria_Intercultural.pdf
524,español,Sala Batalla Arichuna,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Arichuna-spa.pdf,pdf/vz/Sala_Batalla_Arichuna.pdf
525,español,Sala Batalla Gustavo Pereira,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Gustavo%20Pereira-spa.pdf,pdf/vz/Sala_Batalla_Gustavo_Pereira.pdf
526,español,Sala Batalla Negro Primero,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Negro%20Primero-spa.pdf,pdf/vz/Sala_Batalla_Negro_Primero.pdf
527,español,Sala Batalla Soc. Progreso Revolución,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Soc.%20Progreso%20Revolución-spa.pdf,pdf/vz/Sala_Batalla_Soc._Progreso_Revolución.pdf
528,español,Sala Batalla Social Argimiro Gavaldón,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20Argimiro%20Gavaldón-spa.pdf,pdf/vz/Sala_Batalla_Social_Argimiro_Gavaldón.pdf
529,español,Sala Batalla Social Batalla Carabobo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20Batalla%20Carabobo-spa.pdf,pdf/vz/Sala_Batalla_Social_Batalla_Carabobo.pdf
530,español,Sala Batalla Social Cacique Paramoni,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20Cacique%20Paramoni-spa.pdf,pdf/vz/Sala_Batalla_Social_Cacique_Paramoni.pdf
531,español,Sala Batalla Social Jose María España,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20Jose%20María%20España-spa.pdf,pdf/vz/Sala_Batalla_Social_Jose_María_España.pdf
532,español,Sala Batalla Social La Castrera,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20La%20Castrera-spa.pdf,pdf/vz/Sala_Batalla_Social_La_Castrera.pdf
533,español,Sala Batalla Social Maisanta,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20Maisanta-spa.pdf,pdf/vz/Sala_Batalla_Social_Maisanta.pdf
534,español,Sala Batalla Social Noguera Centauro,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Social%20Noguera%20Centauro-spa.pdf,pdf/vz/Sala_Batalla_Social_Noguera_Centauro.pdf
535,español,Sala Batalla Socialista Bravos Apure,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20Socialista%20Bravos%20Apure-spa.pdf,pdf/vz/Sala_Batalla_Socialista_Bravos_Apure.pdf
536,español,Sala Batalla William Lara,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Sala%20Batalla%20William%20Lara-spa.pdf,pdf/vz/Sala_Batalla_William_Lara.pdf
537,español,SCMF - Sociedad Cubana Medicina Familiar,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SCMF-SociedadCubanaMedicinaFamiliar-spa.pdf,pdf/vz/SCMF_-_Sociedad_Cubana_Medicina_Familiar.pdf
538,español,SCUII - Sociedad Civil Unión Indígena Inga,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SCUII-SociedadCivilUniónIndígenaInga-spa.pdf,pdf/vz/SCUII_-_Sociedad_Civil_Unión_Indígena_Inga.pdf
539,español,SEAP - Sociedad Económica Amigos País,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SEAP-SociedadEconómicaAmigosPaís-spa.pdf,pdf/vz/SEAP_-_Sociedad_Económica_Amigos_País.pdf
540,español,SINALTRAINAL - Sindicato Nacional Trabajadores Agroalimentario,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SINALTRAINAL-SindicatoNacionalTrabajadoresAgroalimentario-spa.pdf,pdf/vz/SINALTRAINAL_-_Sindicato_Nacional_Trabajadores_Agroalimentario.pdf
541,español,SINBOIUTY - Sindicato Bolivariano Obreros Iuty,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SINBOIUTY-SindicatoBolivarianoObrerosIuty-spa.pdf,pdf/vz/SINBOIUTY_-_Sindicato_Bolivariano_Obreros_Iuty.pdf
542,español,SINERGIA - Asociación Venezolana Organizaciones Sociedad Civil,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SINERGIA-AsociaciónVenezolanaOrganizacionesSociedadCivil-spa.pdf,pdf/vz/SINERGIA_-_Asociación_Venezolana_Organizaciones_Sociedad_Civil.pdf
543,español,SINTRAHMR - Sindicato Trabajadores Salud,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SINTRAHMR-SindicatoTrabajadoresSalud-spa.pdf,pdf/vz/SINTRAHMR_-_Sindicato_Trabajadores_Salud.pdf
544,español,SITRAIGSA - Sindicato Trabajadores Industrializadora,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/SITRAIGSA-SindicatoTrabajadoresIndustrializadora-spa.pdf,pdf/vz/SITRAIGSA_-_Sindicato_Trabajadores_Industrializadora.pdf
545,english,STP - Society Threatened Peoples,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/STP-SocietyThreatenedPeoples-eng.pdf,pdf/vz/STP_-_Society_Threatened_Peoples.pdf
546,español,TAMV - Tirem Maos Venezuela,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/TAMV-TiremMaosVenezuela-spa.pdf,pdf/vz/TAMV_-_Tirem_Maos_Venezuela.pdf
547,english,Trans Africa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/TransAfrica-eng.pdf,pdf/vz/Trans_Africa.pdf
548,español,Transparencia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Transparencia-spa.pdf,pdf/vz/Transparencia.pdf
549,español,TSCB - Trabajadores Sociales Comunitarios Bolivia,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/TSCB-TrabajadoresSocialesComunitariosBolivia-spa.pdf,pdf/vz/TSCB_-_Trabajadores_Sociales_Comunitarios_Bolivia.pdf
550,español,UA - Unión Afirmativa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UA-UniónAfirmativa-spa.pdf,pdf/vz/UA_-_Unión_Afirmativa.pdf
551,español,UCV - Universidad Central Venezuela,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UCV-UniversidadCentralVenezuela-spa.pdf,pdf/vz/UCV_-_Universidad_Central_Venezuela.pdf
552,español,UE - Universidad Extremadura,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UE-UniversidadExtremadura-spa.pdf,pdf/vz/UE_-_Universidad_Extremadura.pdf
553,español,UKAMAU - Productores Ecológicos,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UKAMAU-ProductoresEcológicos-spa.pdf,pdf/vz/UKAMAU_-_Productores_Ecológicos.pdf
554,español,Un Mundo sin Mordaza,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Un%20Mundo%20sin%20Mordaza-spa.pdf,pdf/vz/Un_Mundo_sin_Mordaza.pdf
555,español,Una Ventana a la Libertad,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Una%20Ventana%20a%20la%20Libertad-spa.pdf,pdf/vz/Una_Ventana_a_la_Libertad.pdf
556,español,UNEAC - Unión Escritores Artistas Cuba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UNEAC-UniónEscritoresArtistasCuba-spa.pdf,pdf/vz/UNEAC_-_Unión_Escritores_Artistas_Cuba.pdf
557,español,UNJC - Unión Nacional Juristas Cuba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UNJC-UniónNacionalJuristasCuba-spa.pdf,pdf/vz/UNJC_-_Unión_Nacional_Juristas_Cuba.pdf
558,español,UPEC - Unión Periodista Cuba,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UPEC-UniónPeriodistaCuba-spa.pdf,pdf/vz/UPEC_-_Unión_Periodista_Cuba.pdf
559,español,UPIAI - Universidad Popular Igualitaria,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/UPIAI-UniversidadPopularIgualitaria-spa.pdf,pdf/vz/UPIAI_-_Universidad_Popular_Igualitaria.pdf
560,español,USOIP - Unión Sindical Obrera Industria Petróleo,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/USOIP-UniónSindicalObreraIndustriaPetróleo-spa.pdf,pdf/vz/USOIP_-_Unión_Sindical_Obrera_Industria_Petróleo.pdf
561,english,USW - United Steel workers,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/USW-UnitedSteelworkers-eng.pdf,pdf/vz/USW_-_United_Steel_workers.pdf
562,english,VA - Venezuela Analysis Inc,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/VA-VenezuelaAnalysisInc-eng.pdf,pdf/vz/VA_-_Venezuela_Analysis_Inc.pdf
563,español,VAF - Venezuela Awareness Foundation,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/VAF-VenezuelaAwarenessFoundation-spa.pdf,pdf/vz/VAF_-_Venezuela_Awareness_Foundation.pdf
564,español,VEDHAC - Vicaría Episcopal,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/VEDHAC-VicaríaEpiscopal-spa.pdf,pdf/vz/VEDHAC_-_Vicaría_Episcopal.pdf
565,español,Venezuela Diversa,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Venezuela%20Diversa-spa.pdf,pdf/vz/Venezuela_Diversa.pdf
566,english,VKM - Valley Kingdom Ministries,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/VKM-ValleyKingdomMinistries-eng.pdf,pdf/vz/VKM_-_Valley_Kingdom_Ministries.pdf
567,español,VMTA - Vocera Mesas Técnicas Aguas,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/VMTA-VoceraMesasTécnicasAguas-spa.pdf,pdf/vz/VMTA_-_Vocera_Mesas_Técnicas_Aguas.pdf
568,english,Warao Descendants,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Warao%20Descendants-eng.pdf,pdf/vz/Warao_Descendants.pdf
569,español,Wayrurus - Organización Cultural Wayrurus,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/Wayrurus-OrganizaciónCulturalWayrurus-spa.pdf,pdf/vz/Wayrurus_-_Organización_Cultural_Wayrurus.pdf
570,english,WWP - Women With Power,http://lib.ohchr.org/HRBodies/UPR/Documents/session12/VE/WWP-WomenWithPower-eng.pdf,pdf/vz/WWP_-_Women_With_Power.pdf
